,EEG Fpz-Cz_delta,EEG Fpz-Cz_theta,EEG Fpz-Cz_alpha,EEG Fpz-Cz_beta,EEG Fpz-Cz_gamma,EEG Pz-Oz_delta,EEG Pz-Oz_theta,EEG Pz-Oz_alpha,EEG Pz-Oz_beta,EEG Pz-Oz_gamma,subject,recording,epoch,label
4606,0.5751614009139333,0.14516484347659028,0.014074693546728776,0.01135287638857061,0.00329756372462555,0.5338323088472517,0.10624835336121416,0.0409246685295053,0.014528570625787498,0.011048813402613303,2,2,672,7
4607,0.4395079702949349,0.19245165651984478,0.017102049957904538,0.014502093687814369,0.004419081126388172,0.3816173420598312,0.1382472478050675,0.02491249271109958,0.020098946829381095,0.016203308700797635,2,2,673,7
4608,0.41552937857519134,0.12693505890644957,0.01742976421428987,0.015554409538752267,0.006019596132714815,0.41105048868423205,0.1066223773920065,0.03615625945058999,0.019499700203444638,0.01794023574802831,2,2,674,7
4609,0.39685032323787534,0.07785420292912766,0.014501666046214173,0.017029598351424736,0.004673616855805988,0.4001168195918349,0.09870416433243571,0.03892685939556012,0.022793109700399904,0.018097132202723312,2,2,675,7
4610,0.4684481450593619,0.1642236633564772,0.02579045254657273,0.019411881652286734,0.006852976407532564,0.39659925317331457,0.13752679908900353,0.05289042578469333,0.022372475149682193,0.017712408776281763,2,2,676,7
4611,0.45638445102359393,0.07731520281642303,0.027229005508845158,0.022367449780473517,0.006975206602504632,0.3583136875390388,0.08624891197347169,0.07800871760154107,0.021536672586812605,0.015775371081291893,2,2,677,7
4612,0.4162989050044802,0.15665170573064766,0.01924087943697541,0.012226743639352708,0.005279288662895592,0.43451443955178276,0.1468716353540114,0.03642953988111114,0.019720174942833894,0.01584649921083267,2,2,678,7
4613,0.3349912281509095,0.0711738474288143,0.012408306068843395,0.010021800554389695,0.0045689940458346935,0.36462844334210165,0.08194659779719439,0.03203831065470225,0.015563371783330933,0.012839574797131497,2,2,679,7
4614,0.4154758604848747,0.10501566097202572,0.017165756443382623,0.012723747892605036,0.006425229575273075,0.41443529142099733,0.12139994816724692,0.04013932329532027,0.023976558599506103,0.019236074868679294,2,2,680,7
4615,0.3736709296786373,0.09088585909811167,0.01362644862580184,0.011227622108407342,0.004568647818977559,0.35904206980007747,0.11918568423022009,0.0457864499717132,0.023982867057497293,0.01704868696763699,2,2,681,7
4616,0.35189145289279916,0.1343912897858478,0.029861324745688218,0.016733822088230172,0.007394888528394643,0.37815219320964144,0.12428071757156207,0.04742307350284988,0.027102789677983512,0.01815044147964175,2,2,682,7
4617,0.34838505631415667,0.08024215491373618,0.011867126408946901,0.013126886997577605,0.00467105184205032,0.3769877944086503,0.07751579026293634,0.03677977755021329,0.016964850919866457,0.011585863736498375,2,2,683,7
4618,0.46670532501896755,0.12485734551269984,0.024775542434570922,0.036089031349693934,0.007241557248563955,0.39264501597535756,0.12832695976144312,0.044298291907324684,0.030026591986836697,0.013260387936556378,2,2,684,7
4619,0.38811534376176127,0.12401852434509959,0.018670882459270746,0.01521237581246813,0.005797923478821976,0.4349869840085882,0.10795496444681593,0.03318663481435705,0.01718019814603833,0.011608882256587625,2,2,685,7
4620,0.49095329965965456,0.17949031098689072,0.02944457586643885,0.027235478270105768,0.01021936728969611,0.42009539940173724,0.10834507586602245,0.030058314143841625,0.017123175115624716,0.011217576744200144,2,2,686,7
4621,0.33175600198085975,0.06327935102705338,0.01326619728493672,0.014002128142027887,0.00482076248429986,0.4536608509906503,0.08465432864236615,0.035032554787274656,0.02287696268726602,0.01111601614502086,2,2,687,7
4622,0.3614140680728889,0.09142470557562975,0.021997346002271892,0.020847707768289463,0.0066319489817734,0.3792805440448502,0.1240970115353642,0.058322222246565435,0.029133912770680306,0.01636470166326218,2,2,688,7
4623,0.39046171997174106,0.10507179026689169,0.022790431681590062,0.014628798594960506,0.007312292760773705,0.3749078994204953,0.12492228981660981,0.05328261752095159,0.018915582853283677,0.014719289856824441,2,2,689,7
4624,0.30718860350604305,0.04719226683580932,0.007552117830110373,0.005271209041711797,0.0025143858111733204,0.3126812695181245,0.10958867356580639,0.05236722634591529,0.015650962431531433,0.01611195965522346,2,2,690,7
4625,0.3081600872360113,0.08532773381488923,0.023623103509667592,0.0335145699723337,0.0111660082818861,0.35344166425221346,0.0865600544497741,0.05004586227917966,0.028769322910406635,0.012482463552674248,2,2,691,7
4626,0.3929265985793732,0.1100386234754174,0.01874609039177784,0.018925570789649244,0.008724204920692397,0.4063703395521634,0.1239144410391172,0.0467302048288471,0.027360278928342717,0.02009376941893632,2,2,692,7
4627,0.36290617251137586,0.14639278863724342,0.03991953298576936,0.03479272146618197,0.008764498133693859,0.3658001409077919,0.07309465282834378,0.10277937405259632,0.024202223214370776,0.01707492846335922,2,2,693,2
4628,0.40456275865258934,0.1374101168350502,0.038202195270214706,0.04395685319248764,0.011448778662704004,0.3864480965701213,0.09074453969927603,0.028034850226479145,0.025425066350467287,0.020014804947754268,2,2,694,2
4629,0.41125719664052235,0.1720210170982272,0.02679385002898376,0.03373306469789588,0.008584519455480024,0.45765439417279874,0.10085337368895804,0.022839550120041765,0.01999695311322359,0.01802098640400352,2,2,695,2
4630,0.4716580015086575,0.16779557698589836,0.02379816766812424,0.02778866882213879,0.007645978336714789,0.37196162915057757,0.12646548548276662,0.030332428230101315,0.025777617175374076,0.018599950038920343,2,2,696,2
4631,0.40521546197071295,0.23898330272765855,0.020633174421595436,0.018962993969152752,0.006622744512990079,0.40605730351991576,0.13116656995236128,0.019777709551766394,0.014558467782655219,0.013640773859225594,2,2,697,7
4632,0.4089673093993296,0.1541793011867358,0.02703403069097449,0.028873560924925393,0.003721580747719408,0.428653933819456,0.10964184986421487,0.02465345475589507,0.022917974849308978,0.011953987762820861,2,2,698,7
4633,0.47354157640974615,0.15561216113632298,0.02945791024399709,0.025666094971344634,0.008786063931522488,0.4243809904627613,0.1088234522235307,0.03886791026784315,0.0176885707257822,0.015434350752650807,2,2,699,7
4634,0.37583548450104076,0.1474556611230022,0.017685329380898195,0.014028776955471764,0.004456946386160543,0.3912523655799178,0.1092984341098642,0.03596569602725023,0.014952675179557218,0.010993281067253207,2,2,700,7
4635,0.2726236879855908,0.06826556285462097,0.011601786268177953,0.008615583294927023,0.0038819465866115907,0.3663341851625912,0.10528150420102007,0.0319846999608061,0.017257595518914468,0.012927102027167972,2,2,701,7
4636,0.31844009502658677,0.10275430660025729,0.019246952881935106,0.012113941157429359,0.0058306895733009805,0.39736075915706903,0.09476758752971047,0.043439581191268416,0.019421440475537514,0.014332001537381029,2,2,702,7
4637,0.33828266091223325,0.03761496563890992,0.01245492187240912,0.014182457675251172,0.004599432204558837,0.397701738136429,0.10540097527157422,0.05161150733854383,0.03068119166753814,0.018555845776984912,2,2,703,7
4638,0.4544925199559994,0.19380312847387138,0.02332371769197139,0.022255095775421223,0.007234701352529649,0.40735592412230165,0.13302407036168987,0.03259633524942081,0.021456585179969997,0.012729767459480215,2,2,704,7
4639,0.42096158750651325,0.1750907688266554,0.024071619322047696,0.01936792757007338,0.0065681932180407755,0.4011907405111926,0.136320258763795,0.03940324660896719,0.02476974771855954,0.013977883991991895,2,2,705,7
4640,0.3249888359476507,0.22580433519193602,0.025187158763799337,0.026894681906962273,0.007387420503892542,0.42436301339700944,0.11068236520580328,0.033524593832808904,0.02569974893508769,0.014714318595389532,2,2,706,7
4641,0.33669753442696426,0.05392210182202097,0.009898629276517142,0.006147531779287333,0.0027054220049950845,0.4229592714070729,0.11443445337058943,0.05442218637378388,0.0228070983334125,0.011919321350830946,2,2,707,7
4642,0.38381566631391995,0.07432953324661123,0.01093096810508588,0.010168969150483419,0.0037739767525222095,0.39337974357081995,0.1373382088411675,0.03390551400699842,0.026041990907319915,0.011205738416961956,2,2,708,7
4643,0.335135359171983,0.10318393194778065,0.09775791908872805,0.05733573046646358,0.016483379408927915,0.2928109790198716,0.0718107178728869,0.21956861516665094,0.040386693674747745,0.012501404256524311,2,2,709,2
4644,0.34073674673604265,0.09657024599842748,0.06515181284064554,0.07071139879502168,0.026629595321456957,0.33715205839785545,0.06504549638926863,0.19258346015711786,0.061506598934592024,0.022478316160816827,2,2,710,2
4645,0.3552438032495535,0.0942589719085856,0.04973442908767091,0.0429081391198974,0.011419430428746396,0.29052491606651665,0.10378277642247012,0.15113618291155992,0.04461541737197375,0.016506555789547208,2,2,711,2
4646,0.21625112471313582,0.05554425661917281,0.039579818908784974,0.04994133731878572,0.027997366686298066,0.2995017778011465,0.047324664248837564,0.1487672905618742,0.044844822478505665,0.025130998750138404,2,2,712,2
4647,0.27425463149987256,0.020452600911762323,0.008255933581397876,0.003920203801360564,0.0019868999165249036,0.23697532600307808,0.03557746571281887,0.13122274677733195,0.03224525094921689,0.017513677269766492,2,2,713,8
4648,0.3527140617075828,0.07646649546070965,0.0771220773858972,0.12028623065005009,0.04130050746690476,0.1324495370439028,0.09189816960530589,0.44498856810099174,0.12384810893080378,0.010905942601094532,3,1,0,7
4649,0.24096636026971552,0.12624204942825754,0.06712293017277816,0.14871691366944184,0.026901898255060567,0.1929913111342094,0.20798494673711032,0.2679582719419577,0.09957594661957915,0.008965046620985679,3,1,1,1
4650,0.26048669670572855,0.12197264147750927,0.10345680811196643,0.16274941430580456,0.041645317050909555,0.1847063102415274,0.12961686962254235,0.3938895096805257,0.07290432939492833,0.008715268754533309,3,1,2,1
4651,0.2967909467274983,0.17137266333796597,0.04726489241169447,0.11573497583762658,0.036111034360766396,0.30931860439932124,0.2798724835762293,0.11493485919661009,0.08298579237839254,0.009330995528242557,3,1,3,1
4652,0.30523181543623634,0.1527271938386569,0.038912517397734894,0.09665853353518773,0.02776042500213541,0.2942305996625234,0.3283799856085469,0.11031224584798979,0.057670877374451396,0.007122584978341569,3,1,4,1
4653,0.3432102247380951,0.2350234610572783,0.05556778908141919,0.06721342591680082,0.01491368103810497,0.31363351752139906,0.2901494256228304,0.10446637626821628,0.05653112669876213,0.0045669812529259305,3,1,5,1
4654,0.46670085593795413,0.16673760941209304,0.03675906802340504,0.05882940242894098,0.013941262463844384,0.38777766283655946,0.29561374726352635,0.06911004423201621,0.047092162703515475,0.003917787211282644,3,1,6,1
4655,0.35708468058098397,0.1483943311052834,0.05466205074154546,0.09465416371369026,0.030913667745464755,0.24881935208787734,0.333226544816882,0.1896998241962532,0.07312582869821557,0.00961890710123799,3,1,7,1
4656,0.32886333945452034,0.18159598465777518,0.060427731125701295,0.08735770370751746,0.012205953137827748,0.3338505854958586,0.3229864299139399,0.09986045446170239,0.061429603508682776,0.003719814608014664,3,1,8,1
4657,0.43143652300410884,0.16158081843082653,0.04661292515706779,0.07804778922699754,0.014933254445924162,0.31379254201443624,0.3760355984616093,0.08505558153358657,0.05219503775722039,0.0031118064034641782,3,1,9,1
4658,0.46392186038474037,0.17466843873366641,0.0449283577333997,0.11415816753678813,0.007057058849523869,0.3564262681467477,0.27625788196371076,0.07001815928467116,0.11065217740987654,0.002179062860714041,3,1,10,2
4659,0.3323105936180647,0.2474144959648497,0.05365726812427618,0.11175670115188858,0.009227048962988352,0.3633574824631821,0.30816115023633706,0.10353195281822508,0.07885546735118379,0.0022663997040958156,3,1,11,2
4660,0.4741747380598519,0.15274565336437387,0.03248613479208685,0.07929275613526264,0.006204209184265287,0.36067317335526766,0.2751249521900893,0.06848114518974249,0.07444040819123988,0.0019911369709212303,3,1,12,2
4661,0.4958127454887723,0.1257173140391808,0.03378867455933465,0.06253032323468818,0.007387270282164759,0.33244872099788353,0.3010807571857602,0.08078382839821142,0.06237586378975607,0.0024792616107037267,3,1,13,2
4662,0.5134108264904903,0.1823061815938669,0.027811103392261144,0.08406255778807484,0.004808496499041914,0.390324520335525,0.2905179121107408,0.062397208681688035,0.08099278805029068,0.001639319837073162,3,1,14,2
4663,0.3862261446562059,0.15250961870390078,0.030364184314236015,0.07565386569436437,0.004707219660836824,0.3162110391368721,0.24597250102551163,0.07168469853434643,0.07523464081048295,0.0018348237822322002,3,1,15,2
4664,0.3961477228003631,0.18378698516241015,0.04378715509664918,0.05958772376765552,0.004785931180085043,0.39334179454012985,0.2301420232991312,0.045874410108936496,0.04783077609109425,0.001254858990046231,3,1,16,2
4665,0.5224682938504778,0.10673762022495695,0.02605514822524029,0.046618257897091675,0.003964286037524275,0.48250497750695226,0.16525969457907977,0.045370051649114194,0.04567396201970591,0.0016642787599179193,3,1,17,2
4666,0.46170152597686237,0.15803697517267493,0.035169818145811355,0.06965665380319912,0.006242312902815961,0.32708695329551035,0.24191471617343727,0.04952655888886728,0.05583326782409073,0.0015919360232705473,3,1,18,2
4667,0.5247798359643077,0.09607491963636662,0.020617711526487646,0.05261732276455076,0.003714344821437513,0.42350777758629776,0.2042907089216285,0.041370997053056566,0.061754375920038726,0.0012056673016456153,3,1,19,2
4668,0.5008692654972572,0.10816932919669672,0.025323678145834708,0.04277783833424767,0.004996113670530444,0.45165010829959423,0.19174697629739137,0.043083697671447804,0.03524434817126079,0.0010896275734854426,3,1,20,2
4669,0.48248118852595956,0.137881464982961,0.02766993738521558,0.064886481775681,0.00485839376495452,0.43215346445811575,0.19882839509165265,0.043726000591409867,0.07178399720679603,0.0013375526392976934,3,1,21,2
4670,0.4559521992728187,0.1420417502840639,0.031094265260104996,0.038825276882968246,0.004459268172098643,0.5027352218181854,0.12658757360388323,0.02797441376891878,0.029518303731100325,0.0010286118345574913,3,1,22,2
4671,0.47688445465259494,0.11231312009387576,0.01695923530386523,0.042283394681504174,0.003974266797028462,0.44923773139644874,0.14928111918033593,0.033471759377277054,0.03347099301680619,0.0010384551213943572,3,1,23,2
4672,0.4763312363442326,0.09804977639061499,0.0212205958446033,0.06443552935854972,0.004819521135928942,0.48950962912764306,0.14962912307341875,0.03455972679701533,0.049215568951463,0.0010746793642245614,3,1,24,2
4673,0.5523132426645123,0.05580863403575336,0.01625103928287628,0.026828426599952243,0.002512247261188383,0.4897061687916429,0.12262032141415495,0.023800690308736605,0.024126810927160187,0.0009213234033904641,3,1,25,2
4674,0.39520393198758846,0.08814128662492166,0.015018148695065455,0.02418891482910984,0.0031482660200412137,0.45296496689666393,0.10684906308623414,0.017371803846827225,0.02003610933440717,0.0006978765630755602,3,1,26,2
4675,0.4543549253596792,0.10472742551115,0.01918278556141067,0.033783033160134035,0.003794367269954639,0.49802476142177415,0.17652335653260567,0.03703357906551118,0.0323950274904953,0.0014566402396328088,3,1,27,2
4676,0.45661331123603466,0.056381999888461695,0.025499348883945457,0.036383791409345945,0.025437213873656533,0.39889685118219753,0.07840572828396766,0.04797334830128267,0.022242682609735234,0.005408532547688439,3,1,28,2
4677,0.6147937311982195,0.06404807885524451,0.015930592152198164,0.02931154447281863,0.004395419209172655,0.5413866123437956,0.13568107618762174,0.02888448607174281,0.02158847721552674,0.0012515430268986555,3,1,29,2
4678,0.5471501966289171,0.08024389378938984,0.03068540648740138,0.04799948028593739,0.007598641073669415,0.36322466035097645,0.22822040317109668,0.12657015705463737,0.05629532106515114,0.003700763777051521,3,1,30,2
4679,0.3886241123401996,0.13599706808973427,0.036356969653594806,0.13097683077020195,0.008923835687203651,0.27349973226570523,0.2856909959912854,0.06511976127067869,0.1464446755258947,0.003386349673006263,3,1,31,2
4680,0.4508237045315415,0.11399086740061476,0.024471924214176998,0.08184014660867704,0.005056941180341241,0.40286006777769734,0.2205462925655112,0.06100906462266338,0.08477944212116328,0.0017956587009619936,3,1,32,2
4681,0.48802923256580033,0.10437806997371227,0.0351455456262248,0.11895687934256835,0.005661315431658013,0.3355752833445214,0.2070366067015302,0.051788685134052805,0.12270611679798824,0.0018782609965197175,3,1,33,2
4682,0.5012586235308844,0.11432406068240719,0.028795808390498417,0.05580283029370243,0.004004380604726412,0.48056230697290425,0.15618903047370641,0.033854261664649485,0.06371283561519099,0.0013547555284612036,3,1,34,2
4683,0.4748853888242724,0.07618624043406215,0.01636874747150376,0.034681917818725656,0.0036223346320867398,0.4395433651413845,0.14740352111186678,0.026474451021350494,0.03348678475964954,0.0011512699641507398,3,1,35,2
4684,0.5190137579869879,0.0925101276208695,0.01962708226353678,0.039526927870688476,0.004771432472759929,0.4567648004099028,0.11379315813282875,0.024935443963305073,0.031916931472133814,0.0010965330703926258,3,1,36,2
4685,0.4680886849143025,0.1257915146198901,0.01775282215962275,0.032637144114794174,0.004029807818820527,0.47965001160504855,0.15242752143801483,0.03300249652396421,0.03203378144496046,0.0012896690476440164,3,1,37,2
4686,0.4225246324305553,0.08728558094760697,0.021545942921418353,0.044827893379419205,0.0038263204920230866,0.38283987110633266,0.13123996618325914,0.025757687960575253,0.036504646154433947,0.0012861552642195512,3,1,38,2
4687,0.4593363096277526,0.1126217302783721,0.02754192197438108,0.04111337075976093,0.0038047919982201975,0.40994547937075576,0.12440094730369944,0.023011059146604087,0.03662955010250065,0.0010368323522779754,3,1,39,2
4688,0.4894819908561047,0.06666358973265091,0.014257200061823043,0.02694521778919291,0.0033168421804773813,0.48896370689804697,0.1291299417792683,0.024358319604350254,0.028724715425883687,0.0010246697248707719,3,1,40,2
4689,0.4808538198213068,0.08470241036861047,0.014305414247612232,0.027358109390913495,0.003141607871705503,0.40438893712112367,0.09954622426160246,0.018931199453697575,0.02725284474302164,0.0009086516617380264,3,1,41,2
4690,0.4981720324863637,0.06262339049159148,0.01214048085751402,0.016105916870978926,0.002362218943952671,0.49226885141393206,0.0848371132912535,0.014056197036762592,0.011902166219209668,0.0005928244139890559,3,1,42,2
4691,0.5040369186466536,0.051581753408508985,0.013732059564669528,0.01708366099377544,0.0034085197598937534,0.4250199327983658,0.11681998950707093,0.021754995117830137,0.017205044269311725,0.0008680030702954036,3,1,43,2
4692,0.48191071177456773,0.05819109781989702,0.01489587785038156,0.026082624981407433,0.0026014378364637215,0.3965488055779857,0.09532430350856673,0.01581219302698864,0.019603772921050734,0.0007270297925295766,3,1,44,2
4693,0.49061351732043984,0.07831881116009015,0.014581054444786638,0.020186331401692275,0.0031268423990677106,0.41382481119856657,0.06246984637448326,0.014480264637272507,0.012172302362069815,0.0005959532660403409,3,1,45,2
4694,0.42608118301618186,0.06834438390450166,0.012068418823206455,0.013656890738759045,0.0019968606225690445,0.4348219122051886,0.06823457599880142,0.012290806608943527,0.010651786565012627,0.000621714724958235,3,1,46,2
4695,0.44264865493750893,0.04812672016159862,0.012271177464639179,0.014171775691538567,0.0025497713488539355,0.4329160672173429,0.08326905680732193,0.015286680753228504,0.012958921768044161,0.000689029022116732,3,1,47,2
4696,0.5254399064867278,0.054788050456152544,0.01232924579860141,0.019441616112067725,0.0023155385560658056,0.48578924787986505,0.10053110101474529,0.017813471413135766,0.018899836222135553,0.0007997515393348367,3,1,48,3
4697,0.44460617124901153,0.04777762964618403,0.008563820353833223,0.010780535356471868,0.0016008115445589808,0.41963314333045276,0.09349417915420181,0.015391074601962918,0.013117397778415812,0.0006537920157405744,3,1,49,3
4698,0.5225316472304196,0.06145699859934184,0.014914626149090086,0.014371264137700098,0.0022431814572255915,0.42063762988194536,0.06525916898806561,0.015515621205280095,0.011397133694283551,0.0004834188498113019,3,1,50,3
4699,0.42920393799660056,0.04694289991224745,0.010157789760963664,0.014277736683679076,0.001888495319911125,0.4525612044314347,0.05821688957267233,0.0082036770264593,0.009035636322309231,0.0005001914047913692,3,1,51,3
4700,0.45977815159521024,0.03698496321713952,0.007965212391179888,0.011316783264542985,0.001514079814524885,0.4521302278183117,0.08880042993869426,0.01379025845738482,0.014874610739887386,0.0008119752622269752,3,1,52,3
4701,0.4565879392517547,0.04218228075785732,0.006024128809143675,0.006917375849669998,0.0015577169457868644,0.3873867584097474,0.06437007592348797,0.007945219467184688,0.006485003722099133,0.00045809332078120365,3,1,53,3
4702,0.48958201411540464,0.048860451423228424,0.00810550845159744,0.011951566192106801,0.001638277925775757,0.43475630234093554,0.058431395165479204,0.010956929965138048,0.00953698711125787,0.0004805731393280301,3,1,54,3
4703,0.5180810598081051,0.041611663350820116,0.008164944583309127,0.009453365373835414,0.0016318362969848326,0.5373376286594996,0.09669435739131318,0.018876282942470256,0.012479643642382313,0.0005758220496806457,3,1,55,3
4704,0.5808522288054518,0.05343620068959134,0.011735609047245034,0.014181612150590737,0.002015079236412766,0.4850900752041955,0.065963235823512,0.0124076588835361,0.013222690832718126,0.0004854445093411169,3,1,56,3
4705,0.4588448568420058,0.05118280913362099,0.007254080890798351,0.013301933975132225,0.001353181856599297,0.44202847984085564,0.05999409525157312,0.011853439140438777,0.013094695737545901,0.0004458249102802736,3,1,57,3
4706,0.4999032830477888,0.07202945694546967,0.010793384691990869,0.017048368233608974,0.002074268323779755,0.42068310051883634,0.0644826669435874,0.013169113897095875,0.013230192694597024,0.0005467107937259561,3,1,58,3
4707,0.45864907635917973,0.04355285789808547,0.00917962076879511,0.00874359723190825,0.003600173806177226,0.3926198020895588,0.06787683922286414,0.025521349871871074,0.008663508790130099,0.0013520889274494998,3,1,59,3
4708,0.5036066807703434,0.09921684336151732,0.017996635622925597,0.03793002822480489,0.003006162929821203,0.47380826580068003,0.11692401898583461,0.03183243561898293,0.04119294261727146,0.0013005497472500587,3,1,60,2
4709,0.5139166945468009,0.09263206790986737,0.018648587899076457,0.03517606538511234,0.004183305007491705,0.46128263325263985,0.1440773541580417,0.02959580871421296,0.03400886573276784,0.001051842174074904,3,1,61,2
4710,0.47351367074019085,0.06457794647808182,0.01586011545757623,0.021581794359984915,0.0022365339429078774,0.513171951890392,0.11168029639821112,0.01795580967457781,0.02636734995574663,0.0008215229782835529,3,1,62,3
4711,0.5305332616254974,0.05521896286701204,0.010527654586628098,0.014318015800208531,0.0066880651301436,0.4119316174004554,0.09778421943778172,0.05155121441780528,0.018942533619973598,0.003612951090888351,3,1,63,3
4712,0.22258108434332624,0.08198273883817703,0.053550732249205604,0.1186658693958209,0.10001477627864441,0.22525121726861838,0.15837180383039173,0.26123214656044846,0.08910110447820002,0.024563694098338442,3,1,64,7
4713,0.4736577490946953,0.1265653452856512,0.03484356482204154,0.0628159826234709,0.006193228783306637,0.36008300605793087,0.19413354911969294,0.06589430892636122,0.056308466062095976,0.0018013592714380261,3,1,65,2
4714,0.36074685876359225,0.13241520346040017,0.0663110586390736,0.15585930927345745,0.007083797197968879,0.2896565419041552,0.21053849233101765,0.1025964079769068,0.15113051231584457,0.001967780592838999,3,1,66,2
4715,0.4497393564516769,0.07004187106585313,0.04897039510113065,0.052562268027665886,0.029624345881925675,0.2742723659762213,0.16546107396099174,0.16018444842110813,0.07288548178540512,0.007824254569768112,3,1,67,2
4716,0.3902260254740626,0.09983115846819945,0.03654609029428318,0.08679201084616577,0.005792207662293717,0.40155086203182805,0.1579492023258718,0.0459313878148523,0.06797793228988536,0.0018536800854584406,3,1,68,2
4717,0.46575398460489725,0.10066882245200949,0.04390315423418374,0.11569768068333049,0.005648898309733516,0.38304563212671866,0.15068611038869922,0.06182849100339576,0.09419227723043612,0.0021838395984338185,3,1,69,2
4718,0.4192727906733511,0.10650782072442164,0.05156437799519709,0.1327998080840055,0.006389217954215709,0.2878905393795522,0.16229770298318333,0.05257809068172723,0.1046853605451911,0.0019928225214690667,3,1,70,2
4719,0.3764240696153699,0.17252050463178,0.05149991194592022,0.13501062701118732,0.00581896392183191,0.4014002302002819,0.2287463093000132,0.051891007907996944,0.10555799757581553,0.00231723586984549,3,1,71,2
4720,0.46797345121725,0.102996830168971,0.03813695575917034,0.11886064585510325,0.0036874601618291014,0.36388061464393784,0.14928702215868672,0.06614078217576609,0.14886248436954547,0.0021744531258555615,3,1,72,2
4721,0.44413458199760264,0.15072629035322604,0.03268471561813647,0.07367220188608446,0.004782873560262521,0.35460157535008635,0.286773918636747,0.0665678730774336,0.08663344055047056,0.0022661372171250004,3,1,73,2
4722,0.4494949481218761,0.10050705363919839,0.053219667477712874,0.06590338993335464,0.007043891540046406,0.29458164986735347,0.2525170296023487,0.09576954766592355,0.0632951033143664,0.0027217110511219595,3,1,74,2
4723,0.35326567653792756,0.14983291186076972,0.056526712639614056,0.03758982328447668,0.004265210970244502,0.37344128232228607,0.1962072650124669,0.08896044574667818,0.04306078410487762,0.0013901716043424547,3,1,75,2
4724,0.5032848852514282,0.0745872235216492,0.021428738736044037,0.03113346734797471,0.005189894003093074,0.4027019006687407,0.21464237556375357,0.0479104810759406,0.057893268160630174,0.002274783166369112,3,1,76,2
4725,0.3524644184946695,0.11716946385556448,0.0481943505355647,0.13463419883768468,0.006560284254413292,0.3454193962034787,0.1769323259953059,0.0620782400512922,0.1197439839997716,0.0016727853380469682,3,1,77,2
4726,0.4547982430477422,0.08447559734260665,0.0357234766767471,0.12930002539268426,0.004411665515039523,0.4279010815857314,0.17597071599102232,0.06023689272834301,0.12407748513382742,0.0013365972431529825,3,1,78,2
4727,0.4730405254433632,0.134133892066266,0.029010133287921028,0.10249707546644936,0.003470523609438985,0.4907067934846113,0.16395545449187132,0.034667900099272904,0.09380046778794175,0.0013458357183293095,3,1,79,2
4728,0.4806708453728717,0.07003347404616615,0.024917797928892347,0.02748931062637053,0.003059561601597109,0.4374750113638056,0.2026082158057552,0.0572259203581684,0.039405057769081854,0.0015068729179337703,3,1,80,2
4729,0.4448746830653233,0.1349367385430632,0.032056211276984874,0.05926735398482567,0.0031498621900408297,0.4416222907300855,0.1444697417619252,0.031400192517141726,0.05671440436565001,0.0011103016147615142,3,1,81,2
4730,0.451275424218898,0.0622333830722157,0.023023599085510698,0.052390961951870846,0.003263514342897552,0.42382699211903835,0.18479421252716022,0.051465120721305324,0.07051509540357331,0.0014753786302929102,3,1,82,2
4731,0.4573534038062552,0.08770509281029051,0.019613965533531917,0.02957493281090964,0.0024456027626889145,0.4553037989655678,0.1471743094968062,0.03553474744386269,0.029360198256518442,0.00109142420878324,3,1,83,2
4732,0.4390625775658977,0.09262634831930866,0.02062481508564376,0.03093123129972579,0.0030016419403144064,0.4523358388821488,0.17276199611836804,0.046915122904059366,0.04228847355023726,0.001436471437143486,3,1,84,2
4733,0.402135469802616,0.07778450662861044,0.023511328985439138,0.03173944407290674,0.003241283418739473,0.4437979526683723,0.16752720584664305,0.04279996500280469,0.03756317807137609,0.0012105999776369258,3,1,85,2
4734,0.4650793903225218,0.10354085899789019,0.016402862862936688,0.05076660263078398,0.0028277410185643635,0.5169627226583567,0.1388484092494369,0.027803137307359112,0.056764016723053735,0.0008828804767542628,3,1,86,2
4735,0.42317703378696486,0.06820946807420424,0.026290251475568745,0.033933009694502754,0.0053930845350954534,0.48177812989026736,0.12872622023384378,0.07958381554599131,0.0368903846780476,0.004038069293406335,3,1,87,2
4736,0.20820384060818115,0.05757713729132764,0.03023892441787685,0.08201615746421553,0.08069674682187979,0.3110751209659558,0.018124313466200213,0.020850011866127668,0.017094490082324484,0.007941070990504877,3,1,88,7
4737,0.2768287419436985,0.1047037894397882,0.08447555033166387,0.1273784019386007,0.03362769540625017,0.3004987265990224,0.035909690312796845,0.13955546092026255,0.05424455546245325,0.003747586789313551,3,1,89,7
4738,0.34179846494747673,0.12900036537570875,0.06380373604661772,0.12906725213856657,0.027030141578825582,0.2171100558888847,0.23910349589015953,0.18991234349425984,0.10936090856338228,0.008987756127666436,3,1,90,1
4739,0.3555308723088698,0.14716691711119076,0.05286807779583673,0.08247514349011413,0.01738649953058656,0.3220756214117115,0.2673670158242299,0.082057590280889,0.05995360323544063,0.00414817642392416,3,1,91,1
4740,0.4731152365383569,0.08013456401245697,0.03919284879157048,0.09285094503155428,0.01129982332303101,0.3530465801322018,0.25505601004034684,0.06681489793959466,0.10986873765168749,0.0036508032228082287,3,1,92,1
4741,0.47620140098779595,0.1262367193418045,0.02841088028985878,0.0808657089455133,0.007702348303921466,0.29584569758437956,0.301928776807247,0.07257847202589729,0.10057767604144861,0.0034598769668144364,3,1,93,2
